show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,description,classification
s476,Movie,Hamilton: History Has Its Eyes on You,Unknown,United States,2020-07-10,2020.0,TV-PG,47.0,"H, i, s, t, o, r, i, c, a, l, ,,  , M, u, s, i, c, a, l","Robin Roberts hosts a discussion with Lin-Manuel Miranda, Thomas Kail, and original cast members.",
s477,Movie,Solo: A Star Wars Story,Ron Howard,United States,2020-07-10,2020.0,PG-13,135.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , C, r, i, m, e, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n",Witness the beginning of the Star Wars saga's most unlikely hero.,2.0
s478,Movie,X-Men: Days of Future Past,Bryan Singer,"United States, United Kingdom, Canada",2020-07-10,2020.0,PG-13,132.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n",Characters from the X-Men trilogy join their younger selves to change the past and save our future.,2.0
s479,Movie,The Undefeated Presents: Hamilton In-Depth,Unknown,United States,2020-07-05,2020.0,TV-PG,33.0,"H, i, s, t, o, r, i, c, a, l, ,,  , M, u, s, i, c, a, l",The Undefeated Presents: Hamilton In-Depth is a roundtable discussion with 9 stars and the director.,
s480,TV Show,Animal ER,Unknown,United States,2020-07-03,2020.0,TV-PG,2.0,"A, n, i, m, a, l, s,  , &,  , N, a, t, u, r, e, ,,  , D, o, c, u, s, e, r, i, e, s, ,,  , F, a, m, i, l, y",Animal ER brings you up close to the bleeding edge of animal care.,
s481,Movie,Diary of a Wimpy Kid: Rodrick Rules,David Bowers,United States,2020-07-03,2020.0,PG,100.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y","In 7th grade, Greg must bond with his brother, Rodrick while also impressing the new girl in town.",1.0
s482,Movie,Hamilton,Thomas Kail,United States,2020-07-03,2020.0,PG-13,160.0,"B, i, o, g, r, a, p, h, i, c, a, l, ,,  , H, i, s, t, o, r, i, c, a, l, ,,  , M, u, s, i, c, a, l",The filmed version of Broadway original “Hamilton” that soars in music and tale.,2.0
s483,Movie,Ice Age: Collision Course,Mike Thurmeier,"United States, United Kingdom, Australia",2020-07-03,2020.0,PG,97.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, e, d, y","When their world is threatened, Manny and friends go on a quest to survive the Scrat-tastrophe!",1.0
s484,Movie,Race to Witch Mountain,Andy Fickman,United States,2020-07-03,2020.0,PG,100.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, m, i, l, y, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n",A Las Vegas cab driver helps two aliens disguised as teens get home to save their planet... and ours.,1.0
s485,Movie,The Big Green,Holly Sloan,United States,2020-07-03,2020.0,PG,100.0,"C, o, m, e, d, y, ,,  , F, a, m, i, l, y, ,,  , S, p, o, r, t, s",A group of bored misfits become local soccer heroes in a sleepy Texas town.,1.0
s486,Movie,The Mighty Ducks,Stephen Herek,United States,2020-07-03,2020.0,PG,104.0,"C, o, m, e, d, y, ,,  , D, r, a, m, a, ,,  , S, p, o, r, t, s",A hotshot lawyer reluctantly coaches a hapless pee wee hockey team.,1.0
s487,Movie,While You Were Sleeping,Jon Turteltaub,United States,2020-07-03,2020.0,PG,104.0,"C, o, m, e, d, y, ,,  , D, r, a, m, a, ,,  , R, o, m, a, n, c, e",A lonely subway worker is mistaken for a comatose man's finacée.,1.0
s488,TV Show,Disney A.N.T. Farm,Unknown,United States,2020-06-26,2020.0,TV-G,3.0,"C, o, m, e, d, y, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e, ,,  , M, u, s, i, c",Chyna Sparks and her friends are the newest members of the A.N.T. program.,
s489,TV Show,Into the Unknown: Making Frozen 2,Unknown,United States,2020-06-26,2020.0,TV-PG,1.0,"D, o, c, u, s, e, r, i, e, s, ,,  , F, a, m, i, l, y","For the first time, go behind-the-scenes into the making of the #1 animated film, Frozen 2.",
s490,Movie,Man in Space,Ward Kimball,United States,2020-06-26,2020.0,TV-PG,49.0,"D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y","From the TV series Disneyland, a look at the history of space travel. See details for advisory.",
s491,Movie,Mars and Beyond,Ward Kimball,United States,2020-06-26,2020.0,TV-G,53.0,"A, n, i, m, a, t, i, o, n, ,,  , D, o, c, u, m, e, n, t, a, r, y, ,,  , F, a, m, i, l, y",An animated look at humankind's early views of the universe and life on Mars.,
s492,Movie,Marvel Studios' Avengers: Infinity War,"Anthony Russo, Joe Russo",United States,2020-06-26,2020.0,PG-13,152.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , F, a, n, t, a, s, y, ,,  , S, c, i, e, n, c, e,  , F, i, c, t, i, o, n",The Avengers must be willing to sacrifice all to defeat Thanos.,2.0
s493,Movie,Tarzan,"Kevin Lima, Chris Buck",United States,2020-06-26,2020.0,G,93.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e","Adopted by gorillas, Tarzan’s life changes forever when he meets other humans.",0.0
s494,Movie,Tarzan II,Brian Smith,United States,2020-06-26,2020.0,G,75.0,"A, c, t, i, o, n, -, A, d, v, e, n, t, u, r, e, ,,  , A, n, i, m, a, t, i, o, n, ,,  , C, o, m, i, n, g,  , o, f,  , A, g, e",Young Tarzan decides his ape family would be better off without him.,0.0
